,_id,shopname,description,timetable,web,photo,location,address,district,neighbourhood,zip_code,type,tags,phone,product_list,nearest_stations
254,628290eba85a7a5a0184d24b,Labperfum,"<br />
venda de perfums a granel amb reutilització de l'envàs",,,https://i.pinimg.com/564x/f7/cc/f3/f7ccf366101db1b54067ecca8418bfe6.jpg,"[41.4037923, 2.1552502]","Carrer d'Astúries, 52",Gràcia,Vila de Gràcia,08001,alimentation,"['Accessible', 'Vegan food', 'Fruits & vegetables']",,,"{'10533': 2551.12, '6669': 2055.26, '11758': 582.61, '10532': 3804.78}"
255,628290eba85a7a5a0184d24c,La Baldufa,"Roba de nen petit,alguna de 2a mà i alguna de cotó orgànic certificat. Boc&rolls i bolquers de roba.",,,https://i.pinimg.com/564x/25/ae/91/25ae91b15d98490d89536c69a617a237.jpg,"[41.4006123, 2.153792]","Carrer del Cigne, 12",Gràcia,Vila de Gràcia,08012,supermarket,"['Local products', 'Cosmetics', 'For children']",,,"{'10533': 2872.89, '6669': 1698.21, '11758': 210.61, '10532': 3538.45}"
256,628290eba85a7a5a0184d24d,Gust d'hort,"<br />
Botiga de fruites i verdures, collita pròpia sense pesticides, i altres productes tots de Tarragona o Lleida.",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.399957, 2.1574753]","Plaça de la Vila de Gràcia, 19",Gràcia,Vila de Gràcia,08001,bar,"['Second hand', 'Accessible', 'Plastic free']",,,"{'10533': 3010.48, '10534': 3948.21, '6669': 1653.66, '11758': 366.89, '10532': 3793.22}"
257,628290eba85a7a5a0184d24e,Granja Armengol,"<br />
Venta de productes làctics directes de granja pròpia de Gurb.",,,https://i.pinimg.com/564x/83/3b/9a/833b9a1f93b05d381bc442a45fca6197.jpg,"[41.4020933, 2.1603543]","Carrer de Puigmartí, 40",Gràcia,Vila de Gràcia,08001,supermarket,"['Pharmacy', 'Bakery', 'Allows pets']",,,"{'10533': 2859.49, '10534': 3689.2, '6669': 1940.94, '11758': 690.41}"
258,628290eba85a7a5a0184d24f,Costa Codina,"<br />
Farmàcia amb cosmètica ecològica (arko pharma), compreses i tampons de cotó orgànic, copa menstrual i vaixella de fibra de bambú per a bebès. Raspall de dents de bambú i pastes de dents veganes.",,https://www.farmaciacostacodina.com/,https://i.pinimg.com/564x/07/d2/8f/07d28f2f30af7ee6ec671163498d5600.jpg,"[41.3840821, 2.1616097]","Gran Via de les Corts Catalanes, 568",Eixample,Sant Antoni,08001,cosmetics,"['Allows pets', 'Herbalist', 'Supermarket']",,,"{'6669': 664.6, '11758': 1768.71, '10532': 3894.45}"
259,628290eba85a7a5a0184d250,Farmàcia Martínez,"<br />
Cosmètica ecològica, compreses i tampons de cotó orgànic, copa menstrual, raspalls de dents de bambú",,,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.3834692, 2.1607944]","Gran Via de les Corts Catalanes, 560",Eixample,Sant Antoni,08011,cosmetics,"['Bakery', 'Beverages', 'Recycled material']",,,"{'6669': 617.78, '11758': 1807.34, '10532': 3834.12}"
260,628290eba85a7a5a0184d251,Forn Iglesias,"<br />
Forn on el producte es fa amb pa de farines ecològiques.",,,https://i.pinimg.com/564x/83/3b/9a/833b9a1f93b05d381bc442a45fca6197.jpg,"[41.3792875, 2.1552666]","Gran Via de les Corts Catalanes, 464",Eixample,Sant Antoni,08001,others,"['Cosmetics', 'Accessible', 'Fruits & vegetables']",,,"{'6681': 3501.18, '6669': 683.72, '11758': 2169.04, '10532': 3468.88}"
261,628290eba85a7a5a0184d252,Granel Poblenou,"GRANEL POBLENOU promou la compra responsable, el consum sostenible, la reutilització i la reducció de residus a través de la venda d’alimentació ecològica i de proximitat a granel. La inmensa majoria de productes es venen a granel, en bosses de paper, i s'incentiva als clients i clientes amb un  descompte si porten els seus envasos de casa. <br />
<br />
Hi trobaràs bons consells i productes per una alimentació saludable i conscient, responent a necessitats reals de consum: pasta, arrossos, farines, llegums, fruits secs, cereals, cafès i tes, espècies, deshidratats, herbes… i seguint amb la filosofia zero-waste també hi trobaràs productes per la higiene personal i la neteja de la llar.<br />
 ",,https://granel.cat/ca/shop/granel-poblenou/,https://i.pinimg.com/564x/71/d1/5b/71d15bfec596e1b7866ae3bc12e381d3.jpg,"[41.4035522, 2.1977058]","Rambla del Poblenou, 117",Sant Martí,El Poblenou,08018,fruits & vegetables,"['Bar', 'Second hand', 'Vegan food']",,,"{'10534': 569.71, '6677': 3195.09, '11758': 3735.14}"
262,628290eba85a7a5a0184d253,La Eco Tribu,"A La Ecotribu trobaràs productes de neteja, higiene personal, cosmética i llar respectuosos amb el medi ambient i amb les persones. Venem productes sense tóxics, la majoria amb certificació ecológica, en envasos biodegradables, reutilitzables o retornables, i molts dels nostres productes es venen a granel. A més, tots estàn fabricats de manera ética i prioritzem la proximitat.",,https://www.laecotribu.com/,https://i.pinimg.com/564x/ce/84/41/ce844160a3d2dd51382d52e955e05a50.jpg,"[41.3961188, 2.1448918]","Carrer de Laforja, 79",Sarrià - Sant Gervasi,Sant Gervasi - Galvany,08021,bar,"['Bakery', 'Bar', 'Accessible']",,,"{'10533': 3341.55, '6681': 3787.4, '6669': 1411.2, '11758': 766.19, '10532': 2660.29}"
263,628290eba85a7a5a0184d254,Abans morta que senzilla,"La roba i complements que tenim ens distingeix pel seu disseny i qualitat. Articles reconeguts com a ètics, sostenibles i proximitat!. Vesteix amb teixits de cotó, suaus i textures càlides amb un estil natural i elegant tot afavorint la sostenibilitat del nostre planeta.",,,https://i.pinimg.com/564x/52/76/a7/5276a7255d2cc0514b0af1dd8b55efc7.jpg,"[41.4356271, 2.1901464]","Carrer de l'Ajuntament, 22",Sant Andreu,Sant Andreu,08030,others,"['Plastic free', 'Green space', 'Supermarket']",,,"{'10533': 3671.2, '10534': 3728.1, '6677': 2898.14}"
264,628290eba85a7a5a0184d255,Organic Lab Inc,"ORGANIC LAB INC neix de la necessitat de tenir cura del medi ambient mentre ens cuidem i és el lloc perfecte per gaudir d’una experiència única. Visita la nostra botiga i explora la nostra gamma d’articles de bellesa i cura personal. Esperem veure’t aviat per Organic Lab Inc!<br />
<br />
A Organic Lab Inc trobaràs productes naturals i vegans, que et permetran reduir els teus residus tant en toxicitat com en quantitat.",,https://www.organiclabinc.com/,https://i.pinimg.com/564x/fb/ef/60/fbef60ff298f65e2cb8757827aa1dfb7.jpg,"[41.4327542, 2.1891095]","Carrer de Coroleu, 2",Sant Andreu,Sant Andreu,08030,beverages,"['Vegan food', 'Plastic free', 'Bakery']",,,"{'10533': 3507.41, '10534': 3458.35, '6677': 2874.17}"
265,628290eba85a7a5a0184d256,Casa Donoso Gourmet,"Botiga d'alimentació on es poden trobar productes d'alta qualitat respectuosos amb el medi ambient.<br />
A Casa Donoso hi trobes productes de comerç just, elaboracions de cuina d'aprofitament i prevenció del malbaratament alimentari, vins a granel en envasos reutilitzables, opcions veganes i ecològiques i producte nacional.",,https://www.casadonoso.es/,https://i.pinimg.com/564x/8c/d4/b7/8cd4b7791b6db9189a2f9ac9bd6e81a0.jpg,"[41.4362508, 2.1884135]","Carrer de Malats, 46",Sant Andreu,Sant Andreu,08001,bar,"['Recycled material', 'Plastic free', 'Green space']",,,"{'10533': 3554.59, '10534': 3841.93, '6677': 3058.17}"
266,628290eba85a7a5a0184d257,Graneria Torras,"Comerç d'alimentació on es pot adquirir tot tipus de producte d'alimentació a granel (llegum sec, cereals, oli, mel, tes, espècies, etc), i altres envasats amb certificació ecològica.",,,https://i.pinimg.com/564x/dd/a3/6e/dda36e4305073dba20a161b41987a5b3.jpg,"[41.4376702, 2.1931871]","Carrer de Joan Torras, 44",Sant Andreu,Sant Andreu,08030,cosmetics,"['Beverages', 'Local products', 'Green space']",,,"{'10533': 3982.12, '10534': 3874.36, '6677': 2768.35}"
267,628290eba85a7a5a0184d258,Bon Granel,"Tenim una botiga d'alimentació a granel, des de llegums, arrossos, fruits secs, cereals, café, te, vinagres, mel... tan convencionals com ecològics, i cada vegada tenim més productes de proximitat.<br />
<br />
La nostra botiga està pensada per poder fer una compra sostenible i sense generar cap tipus de residus. La nostra filosofía és no generar més residus d'un sol ús fomentant la reutilització d'envasos fent un descompte als clients que portin els seus propis de casa. Sinó, poden fer la seva compra utilitzant bosses reciclades i biodegradables que tenim a la botiga.",,www.bongranel.es,https://i.pinimg.com/564x/07/d2/8f/07d28f2f30af7ee6ec671163498d5600.jpg,"[41.3752909, 2.1332308]","Carrer de Sants, 143",Sants - Montjuïc,Sants,08028,non-alimentation,"['Bakery', 'Local products', 'For children']",,,"{'6681': 1613.87, '6669': 2049.43, '11758': 3102.82, '10532': 2028.44}"
268,628290eba85a7a5a0184d259,Manantial Drogueria,"Manantial és una drogueria a granel ubicada al barri d'Eixample a Barcelona. Amb aquesta botiga volem contribuir al benestar de les cases, enfortir l'economia local i participar en la cura del medi ambient promovent una forma de consum responsable.<br />
<br />
Participem en la reducció de l'ús de plàstic amb una oferta àmplia de productes a granel distribuïts en envasos reutilitzables: pols per a la neteja, detergent, gel de dutxa, xampús, olis cosmètics… També oferim alternatives als productes d'ús únic i/o fets de plàstic. Aquests productes inclouen articles per a nens, mascotes, papereria, jardineria, cuina, higiene menstrual, lavabo de la llar i higiene personal.<br />
 ",,http://manantial.cat/,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.3915058, 2.1554805]","Carrer d'Aribau, 138",Eixample,L'Antiga Esquerra de l'Eixample,08001,fruits & vegetables,"['For children', 'Beverages', 'Fruits & vegetables']",,,"{'10533': 3894.87, '6669': 699.43, '11758': 823.5, '10532': 3394.04}"
269,628290eba85a7a5a0184d25a,Salsifí,"Fruiteria i Verduleria d'alimentació ecològica i de proximitat. Seleccionem en primer terme productes de conrreus catalans i en segon terme productes vinguts de la península. Tot i que fem una excepción amb el plàtan de Canàries, a Salsifí no trobaràs aliments frescs de països llunyans per què no té sentit.<br />
<br />
<br />
 ",,https://salsifi.cat/,https://i.pinimg.com/564x/71/d1/5b/71d15bfec596e1b7866ae3bc12e381d3.jpg,"[41.4095356, 2.2034149]","Carrer de Fluvià, 123",Sant Martí,Provençals del Poblenou,08001,bakery,"['Restaurant', 'Local products', 'Supermarket']",,,"{'10534': 635.62, '6677': 2379.94}"
270,628290eba85a7a5a0184d25b,Les tisores del Poble9,"Perruqueria que treballa amb la marca OWAY, que tenen certificaicó biodinàmica i tot els productes són naturals i sense químics. A més, els productes a la venda es poden comprar en envasos de vidre retornables.",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.4000184, 2.205411]","Carrer de l'Amistat, 9-11 ",Sant Martí,El Poblenou,08001,cosmetics,"['Fruits & vegetables', 'Cosmetics', 'Pharmacy']",,,"{'10534': 435.74, '6677': 3174.08}"
271,628290eba85a7a5a0184d25c,Vernita,"Vernita és un estudi de disseny i taller de costura creativa.<br />
A la botiga es pot trobar roba per nens i nadons i regals diferents, que segueixen criteris de sostenibilitat. Per exemple, la roba és de proximitat i de fabricació responsable (roba de bambú, de cotó orgànic o reciclada), i també hi ha altres elements que incentiven la reutilització com cantimplores, carmanyoles, motxilles fetes amb material reciclat, entre d'altres.<br />
A més, també es poden trobar productes decoratius fets a mà com garlandes i coixins, i peces tèxtils per als nadons, nens i adults; tot tipus de bosses, foulards, mantes, colls, pitets, tovalloles y fundas.<br />
I per completar, fan tallers de costura a mida per nens i grans que donen vida a excedents tèxtils.<br />
 ",,,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.40109223, 2.20416228]","Carrer de Joncar, 27",Sant Martí,El Poblenou,08001,herbalist,"['Vegan food', 'Supermarket', 'Allows pets']",,,"{'10534': 311.44, '6677': 3116.47}"
272,628290eba85a7a5a0184d25d,Limonada de lavanda,"A Limonada de lavanda aposten pels productes de cosmètica sostenibles i naturals, amb el propòsit de vendre productes respectuosos amb el medi ambient, i amb productes de cosmètica sòlida com sabons, renta plats o detergents per la roba.<br />
A més, també fan tallers de sabons naturals i espelmes sense parafines i tenen tots els ingredients a granel perquè després es pugui fer a casa.",,https://limonadadelavanda.com/,https://i.pinimg.com/564x/83/3b/9a/833b9a1f93b05d381bc442a45fca6197.jpg,"[41.40206599, 2.20180193]","Carrer Marià Aguiló, 60",Sant Martí,El Poblenou,08005,others,"['Accessible', 'Beverages', 'Cosmetics']",,,"{'10534': 303.61, '6677': 3125.02}"
273,628290eba85a7a5a0184d25e,YES FUTURE El Poblenou,"Nou model de supermercat que només ofereix productes a granel. Els clients que ho desitgin poden acudir amb els seus propis envasos reutiltzables i omplir-los sense generar residus. Si és necessari també disposen de bosses de paper, cartó o altres alternatives amb certificació ecològica.<br />
Hi ha al voltant de 300 referències de productes alimentaris i detergents a granel respectuosos amb l'ambient i biodegradables. Tenen ampolles de HDPE, que és l'únic plàstic de la botiga i exclusivament per productes de neteja. És un tipus de plàstic que no després toxines, és molt resistent i reutilitzable, a més de reciclable.<br />
També hi ha utensilis de neteja fets amb materials naturals, biodegradables i compostables.",,http://www.yesfuture.store/,https://i.pinimg.com/564x/52/76/a7/5276a7255d2cc0514b0af1dd8b55efc7.jpg,"[41.40295122, 2.20223109]","Carrer de Pujades, 197",Sant Martí,El Poblenou,08005,cosmetics,"['Bakery', 'Restaurant', 'For children']",,,"{'10534': 217.24, '6677': 3023.09}"
274,628290eba85a7a5a0184d25f,Teixidor taula i cuina,"<br />
En aquest comerç podem trobar diferents productes que ens permetran reduir els nostres residus diaris, com per exemple carmanyoles, tapes de silicona, silicona per congelar, portaentrepans, fundes d'entrepans grans, bosses de roba per anar a comprar, el naturpod (per allargar la vida de les fruites i verdures de la nevera), brita, filtres de carbó actiu, paelles fetes amb material reciclat, o cantimplores, entre d'altres.",,https://www.angelteixido.com/,https://cdn.pixabay.com/photo/2016/03/02/20/13/grocery-1232944_1280.jpg,"[41.4026257, 2.1999129]","Carrer Pallars, 224",Sant Martí,El Poblenou,08005,pharmacy,"['Allows pets', 'Beverages', 'Plastic free']",,,"{'10534': 408.99, '6677': 3163.15, '11758': 3904.71}"
275,628290eba85a7a5a0184d260,Cruixent,"En aquest forn amb obrador propi s'elaboren tot tipus de pans artesanalment a partir de massa mare elaborada amb diferents tipus de llavors i fermentacions. A més, totes les farines integrals i de llavors especials tenen certificacions ecològiques.<br />
 ",,https://josep028.wixsite.com/cruixent,https://i.pinimg.com/564x/fb/ef/60/fbef60ff298f65e2cb8757827aa1dfb7.jpg,"[41.4018809, 2.20072905]","C/ Pujades, 173",Sant Martí,El Poblenou,08001,pharmacy,"['Pharmacy', 'Allows pets', 'Plastic free']",,,"{'10534': 386.68, '6677': 3191.72, '11758': 3964.25}"
276,628290eba85a7a5a0184d261,Forn Santanach,"<br />
En aquest forn de pa utilitzen farines de proximitat sense químics i procuren respectar el mètode tradicional per fer el pa. A la mateixa botiga tenen un obrador propi on elaboren tots els productes.<br />
Per tal d'ajudar a la seva clientela a reduir els seus residus, cada any donen bosses de roba del pa per fomentar alternatives als materials d'un sol ús. Col·laboren amb una associació de dones en risc d'exclusió social, que els hi fan aquestes bosses.",,,https://i.pinimg.com/564x/01/d6/73/01d6739c176f5ee7f0192c4a3914d8d3.jpg,"[41.40219475, 2.19993512]","Rambla del Poblenou, 98",Sant Martí,El Poblenou,08005,non-alimentation,"['Allows pets', 'For children', 'Herbalist']",,,"{'10534': 426.04, '6677': 3200.93, '11758': 3901.56}"
277,628290eba85a7a5a0184d262,La cervecita nuestra de cada día,Aquesta cerveseria ven 8 tipus diferents de cervesa artesana a granel. Tenen envasos reutilitzables a la venta i també accepten envasos que portis de casa.,,,https://i.pinimg.com/564x/b7/ed/e3/b7ede31ce52cca67b321f8e7b615403e.jpg,"[41.4003565, 2.2015885]","Carrer de Llull, 184",Sant Martí,El Poblenou,08001,bakery,"['Second hand', 'Bar', 'Plastic free']",,,"{'10534': 461.94, '6677': 3295.25}"
